Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Origin Factory,Sales,Units,Gross Profit,Cost
606,ORD-2023-10606,2023-07-06,2023-07-08,First Class,CUST-781,United States,City_22,State_11,69412,Chocolate,West,PROD-004,Peanut Butter Cups,Wicked Choccy's,1118.27,210,488.27,630.0
607,ORD-2023-10607,2023-02-27,2023-02-27,Same Day,CUST-966,United States,City_11,State_10,55693,Candy,East,PROD-008,Lollipops,Lot's O' Nuts,209.6,189,115.1,94.5
608,ORD-2023-10608,2023-07-27,2023-08-04,Standard Class,CUST-209,United States,City_21,State_18,95124,Nuts,West,PROD-010,Pistachios,The Other Factory,4952.53,428,3026.53,1926.0
609,ORD-2023-10609,2023-10-30,2023-10-30,Same Day,CUST-349,United States,City_36,State_6,73225,Candy,South,PROD-002,Gummy Bears,Sugar Shack,492.71,221,227.51,265.2
610,ORD-2023-10610,2023-12-22,2023-12-29,Second Class,CUST-545,United States,City_37,State_11,81372,Nuts,Central,PROD-007,Cashew Clusters,Lot's O' Nuts,2679.11,312,1431.11,1248.0
611,ORD-2023-10611,2023-02-28,2023-03-02,Same Day,CUST-433,United States,City_36,State_4,68355,Chocolate,East,PROD-004,Peanut Butter Cups,Wicked Choccy's,2248.07,313,1309.07,939.0
612,ORD-2023-10612,2023-11-03,2023-11-09,Standard Class,CUST-710,United States,City_50,State_13,52914,Candy,South,PROD-003,Sour Worms,Sugar Shack,213.64,65,129.14,84.5
613,ORD-2023-10613,2023-03-13,2023-03-16,Second Class,CUST-873,United States,City_41,State_1,29231,Candy,East,PROD-008,Lollipops,Lot's O' Nuts,550.11,464,318.11,232.0
614,ORD-2023-10614,2023-11-12,2023-11-12,Same Day,CUST-310,United States,City_44,State_11,49286,Candy,Central,PROD-003,Sour Worms,Secret Factory,860.7,305,464.2,396.5
615,ORD-2023-10615,2023-02-15,2023-02-19,First Class,CUST-622,United States,City_26,State_5,48559,Nuts,South,PROD-010,Pistachios,Sugar Shack,2095.88,308,709.88,1386.0
616,ORD-2023-10616,2023-12-27,2024-01-04,Standard Class,CUST-467,United States,City_8,State_10,14087,Nuts,East,PROD-001,Chocolate Almonds,Sugar Shack,2021.04,296,1281.04,740.0
617,ORD-2023-10617,2023-12-31,2024-01-01,First Class,CUST-545,United States,City_35,State_7,96833,Chocolate,South,PROD-004,Peanut Butter Cups,Secret Factory,1297.07,205,682.07,615.0
618,ORD-2023-10618,2023-10-12,2023-10-18,Second Class,CUST-468,United States,City_27,State_5,47810,Candy,West,PROD-003,Sour Worms,Secret Factory,740.46,206,472.66,267.8
619,ORD-2023-10619,2023-11-28,2023-12-04,Standard Class,CUST-598,United States,City_43,State_14,27796,Candy,East,PROD-003,Sour Worms,Wicked Choccy's,40.15,18,16.75,23.4
620,ORD-2023-10620,2023-12-23,2023-12-26,Same Day,CUST-738,United States,City_12,State_15,76770,Candy,South,PROD-002,Gummy Bears,Wicked Choccy's,1108.38,319,725.58,382.8
621,ORD-2023-10621,2023-07-01,2023-07-01,Same Day,CUST-719,United States,City_1,State_19,75294,Nuts,South,PROD-007,Cashew Clusters,The Other Factory,889.34,125,389.34,500.0
622,ORD-2023-10622,2023-10-07,2023-10-10,Same Day,CUST-138,United States,City_37,State_16,58310,Chocolate,Central,PROD-004,Peanut Butter Cups,The Other Factory,1876.17,305,961.17,915.0
623,ORD-2023-10623,2023-03-14,2023-03-22,Standard Class,CUST-979,United States,City_49,State_9,70940,Candy,South,PROD-002,Gummy Bears,The Other Factory,1193.55,383,733.95,459.6
624,ORD-2023-10624,2023-08-30,2023-09-03,Second Class,CUST-784,United States,City_5,State_18,85973,Chocolate,East,PROD-009,Caramel Squares,Lot's O' Nuts,2428.61,332,1499.01,929.6
625,ORD-2023-10625,2023-10-01,2023-10-09,First Class,CUST-564,United States,City_33,State_16,85230,Candy,East,PROD-005,Jelly Beans,The Other Factory,927.9,408,315.9,612.0
626,ORD-2023-10626,2023-05-29,2023-05-30,First Class,CUST-711,United States,City_48,State_10,83886,Chocolate,Central,PROD-006,Dark Chocolate Truffles,Secret Factory,737.67,95,262.67,475.0
627,ORD-2023-10627,2023-10-21,2023-10-27,Second Class,CUST-398,United States,City_48,State_20,13578,Candy,South,PROD-005,Jelly Beans,Lot's O' Nuts,134.16,36,80.16,54.0
628,ORD-2023-10628,2023-09-16,2023-09-23,Second Class,CUST-384,United States,City_17,State_5,90713,Candy,East,PROD-005,Jelly Beans,Secret Factory,204.12,49,130.62,73.5
629,ORD-2023-10629,2023-02-27,2023-03-04,Standard Class,CUST-705,United States,City_48,State_5,96396,Candy,Central,PROD-005,Jelly Beans,Sugar Shack,843.08,319,364.58,478.5
630,ORD-2023-10630,2023-12-25,2023-12-28,First Class,CUST-918,United States,City_34,State_2,54937,Candy,West,PROD-008,Lollipops,Sugar Shack,144.78,130,79.78,65.0
631,ORD-2023-10631,2023-07-31,2023-07-31,Same Day,CUST-776,United States,City_29,State_6,37637,Candy,West,PROD-002,Gummy Bears,Wicked Choccy's,1005.84,404,521.04,484.8
632,ORD-2023-10632,2023-03-01,2023-03-06,First Class,CUST-508,United States,City_31,State_10,72425,Nuts,East,PROD-010,Pistachios,Sugar Shack,283.73,36,121.73,162.0
633,ORD-2023-10633,2023-08-31,2023-09-02,Same Day,CUST-991,United States,City_28,State_1,47852,Chocolate,South,PROD-009,Caramel Squares,Wicked Choccy's,692.59,144,289.39,403.2
634,ORD-2023-10634,2023-02-19,2023-02-25,Standard Class,CUST-462,United States,City_28,State_20,95467,Candy,Central,PROD-008,Lollipops,Secret Factory,550.12,479,310.62,239.5
635,ORD-2023-10635,2023-02-20,2023-02-20,First Class,CUST-500,United States,City_30,State_8,98065,Candy,Central,PROD-005,Jelly Beans,Sugar Shack,521.12,140,311.12,210.0
636,ORD-2023-10636,2023-06-10,2023-06-12,Second Class,CUST-108,United States,City_5,State_1,63903,Nuts,Central,PROD-010,Pistachios,Wicked Choccy's,1978.21,290,673.21,1305.0
637,ORD-2023-10637,2023-06-29,2023-07-05,Same Day,CUST-357,United States,City_13,State_2,13106,Candy,East,PROD-002,Gummy Bears,The Other Factory,378.87,122,232.47,146.4
638,ORD-2023-10638,2023-11-03,2023-11-06,Second Class,CUST-222,United States,City_6,State_20,27027,Nuts,East,PROD-010,Pistachios,Lot's O' Nuts,2544.22,336,1032.22,1512.0
639,ORD-2023-10639,2023-12-23,2023-12-31,Standard Class,CUST-578,United States,City_43,State_3,93726,Nuts,West,PROD-007,Cashew Clusters,The Other Factory,782.08,104,366.08,416.0
640,ORD-2023-10640,2023-05-12,2023-05-13,First Class,CUST-383,United States,City_50,State_2,60174,Candy,South,PROD-008,Lollipops,Sugar Shack,122.87,92,76.87,46.0
641,ORD-2023-10641,2023-05-16,2023-05-19,First Class,CUST-603,United States,City_13,State_20,61463,Nuts,East,PROD-007,Cashew Clusters,Sugar Shack,872.99,101,468.99,404.0
642,ORD-2023-10642,2023-10-04,2023-10-13,Second Class,CUST-728,United States,City_42,State_4,67878,Candy,East,PROD-003,Sour Worms,Secret Factory,1124.75,403,600.85,523.9
643,ORD-2023-10643,2023-02-06,2023-02-10,Standard Class,CUST-895,United States,City_29,State_1,75234,Candy,East,PROD-005,Jelly Beans,Lot's O' Nuts,1173.87,302,720.87,453.0
644,ORD-2023-10644,2023-05-17,2023-05-17,Same Day,CUST-500,United States,City_37,State_1,77552,Candy,East,PROD-003,Sour Worms,Lot's O' Nuts,288.41,87,175.31,113.1
645,ORD-2023-10645,2023-02-05,2023-02-05,Same Day,CUST-493,United States,City_45,State_16,25886,Candy,South,PROD-008,Lollipops,Secret Factory,262.94,286,119.94,143.0
646,ORD-2023-10646,2023-12-16,2023-12-19,First Class,CUST-747,United States,City_42,State_3,57887,Nuts,Central,PROD-010,Pistachios,The Other Factory,1559.93,165,817.43,742.5
647,ORD-2023-10647,2023-05-29,2023-05-29,Same Day,CUST-667,United States,City_3,State_13,96603,Chocolate,East,PROD-009,Caramel Squares,Sugar Shack,1723.11,341,768.31,954.8
648,ORD-2023-10648,2023-11-19,2023-11-25,Standard Class,CUST-186,United States,City_41,State_15,34833,Chocolate,South,PROD-004,Peanut Butter Cups,Sugar Shack,2214.24,362,1128.24,1086.0
649,ORD-2023-10649,2023-10-31,2023-11-06,Standard Class,CUST-164,United States,City_35,State_10,75494,Candy,West,PROD-003,Sour Worms,Lot's O' Nuts,383.33,132,211.73,171.6
650,ORD-2023-10650,2023-06-23,2023-07-03,Standard Class,CUST-838,United States,City_3,State_13,25491,Chocolate,East,PROD-009,Caramel Squares,Secret Factory,213.5,38,107.1,106.4
651,ORD-2023-10651,2023-10-24,2023-10-30,Second Class,CUST-137,United States,City_48,State_5,74080,Chocolate,South,PROD-004,Peanut Butter Cups,The Other Factory,1117.36,129,730.36,387.0
652,ORD-2023-10652,2023-12-26,2024-01-03,Second Class,CUST-276,United States,City_41,State_2,50283,Nuts,East,PROD-001,Chocolate Almonds,Secret Factory,1449.91,342,594.91,855.0
653,ORD-2023-10653,2023-02-24,2023-03-03,Standard Class,CUST-918,United States,City_40,State_8,18271,Candy,West,PROD-002,Gummy Bears,Secret Factory,183.25,68,101.65,81.6
654,ORD-2023-10654,2023-06-16,2023-06-16,Same Day,CUST-689,United States,City_35,State_5,52151,Chocolate,Central,PROD-004,Peanut Butter Cups,Secret Factory,631.29,71,418.29,213.0
655,ORD-2023-10655,2023-02-02,2023-02-07,First Class,CUST-875,United States,City_27,State_6,58487,Chocolate,West,PROD-004,Peanut Butter Cups,Lot's O' Nuts,407.01,71,194.01,213.0
656,ORD-2023-10656,2023-10-25,2023-10-31,Second Class,CUST-910,United States,City_41,State_20,59300,Chocolate,South,PROD-009,Caramel Squares,Wicked Choccy's,142.8,30,58.8,84.0
657,ORD-2023-10657,2023-01-04,2023-01-13,Standard Class,CUST-191,United States,City_46,State_19,47189,Candy,South,PROD-003,Sour Worms,Lot's O' Nuts,29.9,13,13.0,16.9
658,ORD-2023-10658,2023-03-15,2023-03-20,Second Class,CUST-561,United States,City_27,State_8,32878,Nuts,West,PROD-007,Cashew Clusters,Secret Factory,2569.86,337,1221.86,1348.0
659,ORD-2023-10659,2023-11-10,2023-11-11,Same Day,CUST-946,United States,City_20,State_12,64891,Nuts,West,PROD-010,Pistachios,Lot's O' Nuts,3642.69,496,1410.69,2232.0
660,ORD-2023-10660,2023-03-02,2023-03-09,Second Class,CUST-733,United States,City_24,State_18,76524,Nuts,West,PROD-001,Chocolate Almonds,The Other Factory,2083.04,281,1380.54,702.5
661,ORD-2023-10661,2023-01-28,2023-01-31,First Class,CUST-252,United States,City_44,State_16,75210,Chocolate,West,PROD-004,Peanut Butter Cups,Secret Factory,545.77,109,218.77,327.0
662,ORD-2023-10662,2023-11-27,2023-12-02,Standard Class,CUST-545,United States,City_17,State_11,90847,Candy,East,PROD-003,Sour Worms,Wicked Choccy's,491.15,196,236.35,254.8
663,ORD-2023-10663,2023-10-03,2023-10-07,Standard Class,CUST-129,United States,City_32,State_17,25212,Candy,East,PROD-008,Lollipops,Lot's O' Nuts,86.85,100,36.85,50.0
664,ORD-2023-10664,2023-08-03,2023-08-06,First Class,CUST-433,United States,City_15,State_4,52746,Candy,South,PROD-002,Gummy Bears,Wicked Choccy's,349.07,111,215.87,133.2
665,ORD-2023-10665,2023-04-13,2023-04-13,Same Day,CUST-175,United States,City_31,State_19,73492,Chocolate,West,PROD-004,Peanut Butter Cups,Lot's O' Nuts,1719.25,202,1113.25,606.0
666,ORD-2023-10666,2023-11-09,2023-11-15,Second Class,CUST-482,United States,City_9,State_15,35448,Nuts,West,PROD-001,Chocolate Almonds,Secret Factory,1069.09,242,464.09,605.0
667,ORD-2023-10667,2023-03-07,2023-03-09,First Class,CUST-161,United States,City_18,State_5,24563,Chocolate,West,PROD-006,Dark Chocolate Truffles,Sugar Shack,329.98,26,199.98,130.0
668,ORD-2023-10668,2023-06-25,2023-06-29,Second Class,CUST-718,United States,City_11,State_20,32273,Candy,South,PROD-008,Lollipops,Secret Factory,172.61,122,111.61,61.0
669,ORD-2023-10669,2023-07-30,2023-08-05,Standard Class,CUST-982,United States,City_14,State_19,72061,Nuts,West,PROD-010,Pistachios,The Other Factory,4601.83,448,2585.83,2016.0
670,ORD-2023-10670,2023-05-07,2023-05-11,Same Day,CUST-693,United States,City_15,State_19,29525,Candy,East,PROD-008,Lollipops,Sugar Shack,135.38,136,67.38,68.0
671,ORD-2023-10671,2023-01-21,2023-01-31,Standard Class,CUST-616,United States,City_3,State_14,79615,Nuts,South,PROD-010,Pistachios,Lot's O' Nuts,2925.24,250,1800.24,1125.0
672,ORD-2023-10672,2023-09-11,2023-09-13,Same Day,CUST-871,United States,City_1,State_14,38574,Nuts,East,PROD-007,Cashew Clusters,Secret Factory,864.31,133,332.31,532.0
673,ORD-2023-10673,2023-11-28,2023-11-30,Second Class,CUST-785,United States,City_20,State_6,70199,Candy,Central,PROD-003,Sour Worms,Sugar Shack,110.94,56,38.14,72.8
674,ORD-2023-10674,2023-08-26,2023-08-31,Same Day,CUST-820,United States,City_26,State_6,58551,Nuts,East,PROD-010,Pistachios,The Other Factory,3112.71,405,1290.21,1822.5
675,ORD-2023-10675,2023-12-20,2023-12-20,Same Day,CUST-403,United States,City_28,State_9,90281,Candy,East,PROD-008,Lollipops,Lot's O' Nuts,206.67,180,116.67,90.0
676,ORD-2023-10676,2023-11-14,2023-11-22,Standard Class,CUST-156,United States,City_33,State_12,16758,Chocolate,West,PROD-009,Caramel Squares,The Other Factory,2580.56,460,1292.56,1288.0
677,ORD-2023-10677,2023-11-13,2023-11-13,Same Day,CUST-279,United States,City_42,State_18,18782,Candy,Central,PROD-002,Gummy Bears,Secret Factory,73.74,30,37.74,36.0
678,ORD-2023-10678,2023-05-03,2023-05-05,First Class,CUST-589,United States,City_48,State_19,37498,Chocolate,West,PROD-009,Caramel Squares,Wicked Choccy's,1337.61,286,536.81,800.8
679,ORD-2023-10679,2023-09-15,2023-09-16,First Class,CUST-155,United States,City_5,State_12,55249,Chocolate,Central,PROD-004,Peanut Butter Cups,Sugar Shack,2292.34,358,1218.34,1074.0
680,ORD-2023-10680,2023-12-30,2024-01-04,Same Day,CUST-645,United States,City_19,State_15,91389,Candy,East,PROD-008,Lollipops,Secret Factory,354.96,282,213.96,141.0
681,ORD-2023-10681,2023-02-14,2023-02-16,Same Day,CUST-283,United States,City_19,State_3,24334,Chocolate,West,PROD-006,Dark Chocolate Truffles,Lot's O' Nuts,531.94,51,276.94,255.0
682,ORD-2023-10682,2023-09-12,2023-09-16,Second Class,CUST-633,United States,City_41,State_1,48426,Candy,East,PROD-003,Sour Worms,Sugar Shack,318.09,87,204.99,113.1
683,ORD-2023-10683,2023-06-27,2023-06-30,Same Day,CUST-760,United States,City_2,State_10,34780,Nuts,West,PROD-007,Cashew Clusters,The Other Factory,1949.21,225,1049.21,900.0
684,ORD-2023-10684,2023-07-30,2023-08-01,First Class,CUST-761,United States,City_21,State_16,87772,Candy,West,PROD-002,Gummy Bears,Lot's O' Nuts,739.61,306,372.41,367.2
685,ORD-2023-10685,2023-06-05,2023-06-05,Same Day,CUST-908,United States,City_20,State_6,44079,Chocolate,South,PROD-009,Caramel Squares,The Other Factory,1426.26,300,586.26,840.0
686,ORD-2023-10686,2023-01-25,2023-01-28,First Class,CUST-566,United States,City_11,State_20,31075,Chocolate,Central,PROD-004,Peanut Butter Cups,Secret Factory,517.57,85,262.57,255.0
687,ORD-2023-10687,2023-12-29,2024-01-02,Second Class,CUST-913,United States,City_10,State_6,41182,Chocolate,West,PROD-009,Caramel Squares,Sugar Shack,2911.92,364,1892.72,1019.2
688,ORD-2023-10688,2023-08-14,2023-08-19,Second Class,CUST-310,United States,City_36,State_2,97235,Candy,Central,PROD-002,Gummy Bears,Lot's O' Nuts,352.55,143,180.95,171.6
689,ORD-2023-10689,2023-08-18,2023-08-21,First Class,CUST-646,United States,City_20,State_4,13266,Chocolate,West,PROD-006,Dark Chocolate Truffles,Sugar Shack,4237.37,286,2807.37,1430.0
690,ORD-2023-10690,2023-06-13,2023-06-16,Same Day,CUST-856,United States,City_35,State_17,53421,Nuts,West,PROD-007,Cashew Clusters,Secret Factory,536.29,89,180.29,356.0
691,ORD-2023-10691,2023-10-17,2023-10-21,Second Class,CUST-552,United States,City_22,State_4,72781,Candy,Central,PROD-005,Jelly Beans,Secret Factory,1643.25,383,1068.75,574.5
692,ORD-2023-10692,2023-01-13,2023-01-16,First Class,CUST-325,United States,City_29,State_12,22121,Nuts,East,PROD-001,Chocolate Almonds,Wicked Choccy's,1304.13,215,766.63,537.5
693,ORD-2023-10693,2023-05-23,2023-05-26,Second Class,CUST-651,United States,City_29,State_3,77081,Chocolate,West,PROD-006,Dark Chocolate Truffles,Lot's O' Nuts,843.6,110,293.6,550.0
694,ORD-2023-10694,2023-11-05,2023-11-09,First Class,CUST-157,United States,City_43,State_12,62108,Nuts,South,PROD-007,Cashew Clusters,Wicked Choccy's,2893.12,319,1617.12,1276.0
695,ORD-2023-10695,2023-07-10,2023-07-12,Same Day,CUST-459,United States,City_20,State_15,83535,Candy,Central,PROD-003,Sour Worms,Secret Factory,40.08,16,19.28,20.8
696,ORD-2023-10696,2023-08-15,2023-08-17,Same Day,CUST-845,United States,City_28,State_14,28293,Candy,South,PROD-002,Gummy Bears,Wicked Choccy's,328.89,157,140.49,188.4
697,ORD-2023-10697,2023-04-17,2023-04-26,Second Class,CUST-988,United States,City_34,State_11,18665,Nuts,East,PROD-010,Pistachios,The Other Factory,1642.35,165,899.85,742.5
698,ORD-2023-10698,2023-07-29,2023-08-06,Standard Class,CUST-524,United States,City_12,State_18,70570,Nuts,East,PROD-010,Pistachios,Secret Factory,4354.81,337,2838.31,1516.5
699,ORD-2023-10699,2023-07-15,2023-07-18,Second Class,CUST-143,United States,City_20,State_19,49834,Nuts,West,PROD-010,Pistachios,Wicked Choccy's,1657.2,158,946.2,711.0
700,ORD-2023-10700,2023-01-14,2023-01-18,Second Class,CUST-368,United States,City_20,State_16,26276,Candy,South,PROD-008,Lollipops,The Other Factory,312.01,415,104.51,207.5
701,ORD-2023-10701,2023-12-19,2023-12-21,Same Day,CUST-222,United States,City_49,State_9,74625,Candy,West,PROD-005,Jelly Beans,Secret Factory,952.23,340,442.23,510.0
702,ORD-2023-10702,2023-10-17,2023-10-21,Same Day,CUST-743,United States,City_44,State_16,25674,Candy,Central,PROD-002,Gummy Bears,The Other Factory,783.58,233,503.98,279.6
703,ORD-2023-10703,2023-03-25,2023-03-31,First Class,CUST-427,United States,City_30,State_5,56843,Chocolate,East,PROD-006,Dark Chocolate Truffles,The Other Factory,2437.22,307,902.22,1535.0
704,ORD-2023-10704,2023-08-03,2023-08-05,First Class,CUST-464,United States,City_4,State_10,48228,Candy,Central,PROD-003,Sour Worms,Lot's O' Nuts,1249.08,335,813.58,435.5
705,ORD-2023-10705,2023-02-18,2023-02-20,Second Class,CUST-656,United States,City_21,State_11,99780,Chocolate,West,PROD-009,Caramel Squares,Lot's O' Nuts,2326.09,316,1441.29,884.8
706,ORD-2023-10706,2023-10-01,2023-10-06,Standard Class,CUST-247,United States,City_1,State_5,77917,Candy,Central,PROD-005,Jelly Beans,Sugar Shack,930.6,306,471.6,459.0
707,ORD-2023-10707,2023-06-24,2023-06-24,Same Day,CUST-204,United States,City_14,State_5,75979,Candy,South,PROD-005,Jelly Beans,Sugar Shack,2067.95,481,1346.45,721.5
708,ORD-2023-10708,2023-08-24,2023-08-27,Same Day,CUST-938,United States,City_9,State_1,72851,Chocolate,East,PROD-004,Peanut Butter Cups,Wicked Choccy's,2320.18,479,883.18,1437.0
709,ORD-2023-10709,2023-08-15,2023-08-15,Second Class,CUST-635,United States,City_49,State_11,32571,Chocolate,Central,PROD-006,Dark Chocolate Truffles,Sugar Shack,6931.69,465,4606.69,2325.0
710,ORD-2023-10710,2023-03-07,2023-03-11,Second Class,CUST-804,United States,City_15,State_10,26429,Candy,East,PROD-005,Jelly Beans,Lot's O' Nuts,1707.8,448,1035.8,672.0
711,ORD-2023-10711,2023-12-20,2023-12-21,Same Day,CUST-179,United States,City_2,State_16,66524,Chocolate,East,PROD-004,Peanut Butter Cups,Wicked Choccy's,3211.25,400,2011.25,1200.0
712,ORD-2023-10712,2023-12-04,2023-12-10,Standard Class,CUST-580,United States,City_8,State_9,15672,Nuts,East,PROD-001,Chocolate Almonds,Wicked Choccy's,1625.04,272,945.04,680.0
713,ORD-2023-10713,2023-03-05,2023-03-12,Standard Class,CUST-701,United States,City_13,State_6,97896,Candy,East,PROD-002,Gummy Bears,Sugar Shack,1386.83,481,809.63,577.2
714,ORD-2023-10714,2023-05-23,2023-05-26,Second Class,CUST-460,United States,City_11,State_17,90341,Chocolate,East,PROD-006,Dark Chocolate Truffles,Lot's O' Nuts,5864.83,495,3389.83,2475.0
715,ORD-2023-10715,2023-10-24,2023-11-03,Standard Class,CUST-322,United States,City_46,State_7,46943,Chocolate,East,PROD-004,Peanut Butter Cups,The Other Factory,1825.17,400,625.17,1200.0
716,ORD-2023-10716,2023-04-20,2023-05-02,Standard Class,CUST-824,United States,City_31,State_12,87251,Candy,East,PROD-003,Sour Worms,The Other Factory,1410.86,481,785.56,625.3
717,ORD-2023-10717,2023-07-01,2023-07-08,Second Class,CUST-626,United States,City_15,State_14,24790,Candy,East,PROD-003,Sour Worms,Secret Factory,566.5,204,301.3,265.2
718,ORD-2023-10718,2023-09-24,2023-10-03,Standard Class,CUST-469,United States,City_46,State_10,83024,Chocolate,South,PROD-006,Dark Chocolate Truffles,Lot's O' Nuts,886.27,79,491.27,395.0
